"bookUrl","score","votes"
"https://www.goodreads.com/book/show/20451857-the-shifted","93","1"
"https://www.goodreads.com/book/show/6508077-the-victor","93","1"
"https://www.goodreads.com/book/show/3395770","93","1"
"https://www.goodreads.com/book/show/1868421.Mrs_Jeffries_Questions_the_Answer","93","1"
"https://www.goodreads.com/book/show/13382965-alpha-s-mate","93","1"
"https://www.goodreads.com/book/show/12951824-the-perfect-hope","93","1"
"https://www.goodreads.com/book/show/11508357-witchful-thinking","93","1"
"https://www.goodreads.com/book/show/95914.On_Fortune_s_Wheel","93","1"
"https://www.goodreads.com/book/show/1657361.Menalar_Tuhan","93","1"
"https://www.goodreads.com/book/show/641936.The_Recognition_of_akuntal_","93","1"
"https://www.goodreads.com/book/show/14622971-ya-ayan-l","93","1"
"https://www.goodreads.com/book/show/2909981-lee","93","1"
"https://www.goodreads.com/book/show/2065828.Hon_g_r_genom_tavlan_ut_ur_bilden","93","1"
"https://www.goodreads.com/book/show/50461.Charles_Bukowski","93","1"
"https://www.goodreads.com/book/show/10627210-legacy","93","1"
"https://www.goodreads.com/book/show/17414621","93","1"
"https://www.goodreads.com/book/show/7163871-the-edge-of-ruin","93","1"
"https://www.goodreads.com/book/show/8664814-this-is-not-the-end-of-the-book","93","1"
"https://www.goodreads.com/book/show/7666723-n-sslorna-blomma","93","1"
"https://www.goodreads.com/book/show/532608.Paris_Fashions_of_the_1890s","93","1"
"https://www.goodreads.com/book/show/11508183-the-skinjacker-trilogy","93","1"
"https://www.goodreads.com/book/show/6790927-on-attaining-buddhahood-in-this-lifetime","93","1"
"https://www.goodreads.com/book/show/205650.Fleshmarket_Close","93","2"
"https://www.goodreads.com/book/show/7351985-shield-of-stars","93","1"
"https://www.goodreads.com/book/show/13022577-awak-suka-saya-tak","93","1"
"https://www.goodreads.com/book/show/824728.I_Had_Trouble_in_Getting_to_Solla_Sollew","93","1"
"https://www.goodreads.com/book/show/17622147-world-of-valkyrie-the-vampire-princess","93","1"
"https://www.goodreads.com/book/show/13488738-laiden-s-daughter","93","1"
"https://www.goodreads.com/book/show/17676690-the-silver-eyed-prince","93","1"
"https://www.goodreads.com/book/show/1927997.The_Invisible_Friend","93","1"
"https://www.goodreads.com/book/show/11048703-redheart","93","1"
"https://www.goodreads.com/book/show/3212848-vibes","93","1"
"https://www.goodreads.com/book/show/12025117-dolphin-tale","93","1"
"https://www.goodreads.com/book/show/12885741-nashaib","93","1"
"https://www.goodreads.com/book/show/16152797-sleeping-through-the-beauty","93","1"
"https://www.goodreads.com/book/show/539436.The_Tale_of_Jeremy_Vole","93","1"
"https://www.goodreads.com/book/show/15982604-doomsday-diaries-ii","93","1"
"https://www.goodreads.com/book/show/288088.Strategic_Management","93","1"
"https://www.goodreads.com/book/show/16140467-going-home","93","1"
"https://www.goodreads.com/book/show/13299748-timothy","93","1"
"https://www.goodreads.com/book/show/9666444-mind-performance-hacks","93","1"
"https://www.goodreads.com/book/show/6734445-masters-of-the-shadowlands","93","1"
"https://www.goodreads.com/book/show/10835994-cross-currents","93","1"
"https://www.goodreads.com/book/show/16173781-ocean-s-daughter","93","1"
"https://www.goodreads.com/book/show/17823473-heaven-s-gate","93","1"
"https://www.goodreads.com/book/show/6605685-she-walks-in-beauty","93","1"
"https://www.goodreads.com/book/show/2549.A_Tear_and_a_Smile","93","1"
"https://www.goodreads.com/book/show/1557354.Class_Picture_Day_","93","1"
"https://www.goodreads.com/book/show/6716452-megan-s-way","93","1"
"https://www.goodreads.com/book/show/7799139-langit-ilahi-2","93","1"
"https://www.goodreads.com/book/show/13629892-sanctuary","93","1"
"https://www.goodreads.com/book/show/15778636-girl-under-glass","93","1"
"https://www.goodreads.com/book/show/18088413-a-saved-soul","93","1"
"https://www.goodreads.com/book/show/720533.The_Loner","93","1"
"https://www.goodreads.com/book/show/7887877-o-judeu","93","1"
"https://www.goodreads.com/book/show/15770551-the-fallout","93","1"
"https://www.goodreads.com/book/show/13828409-time-to-feel","93","1"
"https://www.goodreads.com/book/show/6850317-life-in-spite-of-me","93","1"
"https://www.goodreads.com/book/show/925283.Surviving_With_Wolves","93","1"
"https://www.goodreads.com/book/show/15713419-s-o-l-a-d","93","1"
"https://www.goodreads.com/book/show/16248264-american-gun","93","1"
"https://www.goodreads.com/book/show/96965.Anima_Mundi","93","1"
"https://www.goodreads.com/book/show/266485.Last_of_the_Breed","93","1"
"https://www.goodreads.com/book/show/12991060-the-ultimate-sacrifice","93","1"
"https://www.goodreads.com/book/show/17932619-teru-teru-bozu","93","1"
"https://www.goodreads.com/book/show/18039219-derek","93","1"
"https://www.goodreads.com/book/show/15287893-bachelor-girl","93","1"
"https://www.goodreads.com/book/show/15730656","93","1"
"https://www.goodreads.com/book/show/817377.Lady_Rogue","93","1"
"https://www.goodreads.com/book/show/460645._","93","1"
"https://www.goodreads.com/book/show/1907716.Hunger_s_Brides","93","1"
"https://www.goodreads.com/book/show/8457961-ghosts-of-the-north-carolina-shores","93","1"
"https://www.goodreads.com/book/show/10555031","93","1"
"https://www.goodreads.com/book/show/190238.Thunder_and_Lightning","93","1"
"https://www.goodreads.com/book/show/8524429-my-life-the-theater-and-other-tragedies","93","1"
"https://www.goodreads.com/book/show/4455195-cat-s-cradle","93","1"
"https://www.goodreads.com/book/show/2888926-jars-of-glass","93","1"
"https://www.goodreads.com/book/show/8477626-amber-magic","93","1"
"https://www.goodreads.com/book/show/1871379.Into_the_Shadows","93","1"
"https://www.goodreads.com/book/show/11105002-angelina-s-bachelors","93","1"
"https://www.goodreads.com/book/show/13512781-biblia-hazlie","93","1"
"https://www.goodreads.com/book/show/17936957-long-time-gone","93","1"
"https://www.goodreads.com/book/show/18002947-cursed","93","1"
"https://www.goodreads.com/book/show/13425917","93","1"
"https://www.goodreads.com/book/show/5739373-the-defector","93","2"
"https://www.goodreads.com/book/show/13230186-crying-for-help","93","1"
"https://www.goodreads.com/book/show/13637705-teror","93","1"
"https://www.goodreads.com/book/show/6357433-a-people-betrayed","93","1"
"https://www.goodreads.com/book/show/999074.Woman_Thou_Art_Loosed_","93","1"
"https://www.goodreads.com/book/show/12981613-lady-of-the-shades","93","1"
"https://www.goodreads.com/book/show/307220.Red_Shift","93","1"
"https://www.goodreads.com/book/show/372623.Rescuing_the_Bible_from_Fundamentalism","93","1"
"https://www.goodreads.com/book/show/11210761-moonlight-in-the-morning","93","1"
"https://www.goodreads.com/book/show/1996765.Cystic_Fibrosis","93","1"
"https://www.goodreads.com/book/show/343061.Disney_s_Robin_Hood","93","1"
"https://www.goodreads.com/book/show/743817.Just_Above_My_Head","93","1"
"https://www.goodreads.com/book/show/8273636-rebellion-der-engel","93","1"
"https://www.goodreads.com/book/show/377991.Facing_the_Music","93","1"
"https://www.goodreads.com/book/show/14480004-ligeia","93","1"
"https://www.goodreads.com/book/show/2535743.War_Brides","93","1"
"https://www.goodreads.com/book/show/15989598-the-beautiful-and-the-cursed","93","1"
"https://www.goodreads.com/book/show/3011919-wicked-burn","93","1"
"https://www.goodreads.com/book/show/19197225-gun-control","93","1"
"https://www.goodreads.com/book/show/663914.The_Case_of_the_Dog_Camp_Mystery","93","1"
"https://www.goodreads.com/book/show/12567576-monster-behind-the-wheel","93","1"
"https://www.goodreads.com/book/show/202464.Classical_Electrodynamics","93","1"
"https://www.goodreads.com/book/show/559625.Chicken_Soup_for_the_Christian_Soul_II","93","1"
"https://www.goodreads.com/book/show/146559.The_Wild_Palms","93","1"
"https://www.goodreads.com/book/show/17253002","93","1"
"https://www.goodreads.com/book/show/12195724-the-ice-age","93","1"
"https://www.goodreads.com/book/show/5983946","93","1"
"https://www.goodreads.com/book/show/17277755-sweet-bro-and-hella-jeff","93","1"
"https://www.goodreads.com/book/show/10378813-simposio-apologia-di-socrate-critone-fedone","93","1"
"https://www.goodreads.com/book/show/8706170-the-protector","93","1"
"https://www.goodreads.com/book/show/11082037-the-drop","93","1"
"https://www.goodreads.com/book/show/15060.Easy_Riders_Raging_Bulls","93","1"
"https://www.goodreads.com/book/show/220755.Comfort_and_Joy","93","1"
"https://www.goodreads.com/book/show/5819399-bad-things-happen","93","1"
"https://www.goodreads.com/book/show/551983.Honorine","93","1"
"https://www.goodreads.com/book/show/2781662-langit-penuh-daya","93","1"
"https://www.goodreads.com/book/show/13562054","93","1"
"https://www.goodreads.com/book/show/8673932-krajina-p-lno-n-ch-st-n","93","1"
"https://www.goodreads.com/book/show/1661460.Horrid_Henry_Meets_the_Queen","93","1"
"https://www.goodreads.com/book/show/9975214-sakinah-bersamamu","93","1"
"https://www.goodreads.com/book/show/198331.Valhalla_Rising","93","1"
"https://www.goodreads.com/book/show/648010.Little_Boy_Blue","93","1"
"https://www.goodreads.com/book/show/36588.Beyond_Angels_and_Demons","93","1"
"https://www.goodreads.com/book/show/20758519-3","93","1"
"https://www.goodreads.com/book/show/17043706-walk-me-home","93","1"
"https://www.goodreads.com/book/show/16142151-the-companions","93","1"
"https://www.goodreads.com/book/show/13455459-the-time-traveling-fashionista-at-the-palace-of-marie-antoinette","93","1"
"https://www.goodreads.com/book/show/10425958","93","1"
"https://www.goodreads.com/book/show/8935883-when-darkness-falls","93","1"
"https://www.goodreads.com/book/show/9283478-swimming-with-dolphins","93","1"
"https://www.goodreads.com/book/show/18231367-surrender-to-fate","93","1"
"https://www.goodreads.com/book/show/528361.Kildar","93","1"
"https://www.goodreads.com/book/show/292846.The_Ornament_of_the_World","93","1"
"https://www.goodreads.com/book/show/7193970-the-book-of-strange-and-curious-legal-oddities","93","1"
"https://www.goodreads.com/book/show/20946280-papap-s-teeth","93","1"
"https://www.goodreads.com/book/show/19077876-40-ways-to-please-a-good-man","93","1"
"https://www.goodreads.com/book/show/18223625-the-professional","93","1"
"https://www.goodreads.com/book/show/15726780","93","1"
"https://www.goodreads.com/book/show/8433695-again","93","1"
"https://www.goodreads.com/book/show/19253120-herobrine-rises","93","1"
"https://www.goodreads.com/book/show/13514559-rogue","93","1"
"https://www.goodreads.com/book/show/13157070-fiksyen-302","93","1"
"https://www.goodreads.com/book/show/21841757-this-changes-my-family-and-my-life-forever","93","1"
"https://www.goodreads.com/book/show/14758892-identical-differences","93","1"
"https://www.goodreads.com/book/show/7877758-phoenix","93","1"
"https://www.goodreads.com/book/show/1677996.Late_Nights_on_Air","93","1"
"https://www.goodreads.com/book/show/20417707","93","1"
"https://www.goodreads.com/book/show/18241740-it-s-complicated","93","1"
"https://www.goodreads.com/book/show/15940448","93","1"
"https://www.goodreads.com/book/show/6278245-the-determined-virgin","93","1"
"https://www.goodreads.com/book/show/13451563-the-single-woman-s-sassy-survival-guide","93","1"
"https://www.goodreads.com/book/show/15727197","93","1"
"https://www.goodreads.com/book/show/18191815-storm-damages","93","1"
"https://www.goodreads.com/book/show/18788435-gingerbread","93","1"
"https://www.goodreads.com/book/show/8472514-the-death-of-promises","93","1"
"https://www.goodreads.com/book/show/12092375-big-nate-goes-for-broke","93","1"
"https://www.goodreads.com/book/show/18143768-life-in-motion","93","1"
"https://www.goodreads.com/book/show/6327610-nothing-to-be-frightened-of","93","1"
"https://www.goodreads.com/book/show/21491054-flame","93","1"
"https://www.goodreads.com/book/show/8678316-strugurii-s-au-copt-n-lipsa-ei","93","1"
"https://www.goodreads.com/book/show/237020.Victorious_Star","93","1"
"https://www.goodreads.com/book/show/6380494-sprung-m-trans","93","1"
"https://www.goodreads.com/book/show/18005647-die-k-nguru-offenbarung","93","1"
"https://www.goodreads.com/book/show/270340.The_Magic_Behind_the_Voices","93","1"
"https://www.goodreads.com/book/show/11890811-force-of-nature","93","1"
"https://www.goodreads.com/book/show/16085488-still-star-crossed","93","1"
"https://www.goodreads.com/book/show/9794577-angel-beats--heaven-s-door--1","93","1"
"https://www.goodreads.com/book/show/16281720-omg-is-this-actually-my-life","93","1"
"https://www.goodreads.com/book/show/21403405-vegetarian-weight-loss","93","1"
"https://www.goodreads.com/book/show/12220082-belief-doubt-and-fanaticism","93","1"
"https://www.goodreads.com/book/show/1614290.Masquerade","93","1"
"https://www.goodreads.com/book/show/17199775-dissension","93","1"
"https://www.goodreads.com/book/show/119013.Stealing_Some_Time","93","1"
"https://www.goodreads.com/book/show/18012909-the-slanted-worlds","93","1"
"https://www.goodreads.com/book/show/1085376.Before_You_Sleep","93","1"
"https://www.goodreads.com/book/show/15981709-a-discourse-in-steel","93","1"
"https://www.goodreads.com/book/show/21948425-mr-x","93","1"
"https://www.goodreads.com/book/show/9369881-lumber-and-lace","93","1"
"https://www.goodreads.com/book/show/22151316-annabran-documents-the-holy-book-of-pantheism","93","1"
"https://www.goodreads.com/book/show/857705.The_Daring_Game","93","1"
"https://www.goodreads.com/book/show/5956547","93","1"
"https://www.goodreads.com/book/show/18651980-fourth-of-july-creek","93","1"
"https://www.goodreads.com/book/show/830382.Brokeback_Mountain","93","1"
"https://www.goodreads.com/book/show/4099.The_Pragmatic_Programmer","93","1"
"https://www.goodreads.com/book/show/846201.God_on_a_Harley","93","1"
"https://www.goodreads.com/book/show/15817912-steve-bloomer","93","1"
"https://www.goodreads.com/book/show/15700405-big-in-japan","93","1"
"https://www.goodreads.com/book/show/17334266-the-unwanteds-box-set","93","1"
"https://www.goodreads.com/book/show/18623290-parang-kayo-pero-hindi","93","1"
"https://www.goodreads.com/book/show/5606499-di-tengah-keluarga","93","1"
"https://www.goodreads.com/book/show/14289261-killing-rachel","93","1"
"https://www.goodreads.com/book/show/22092528","93","1"
"https://www.goodreads.com/book/show/16101026-star-cursed","93","1"
"https://www.goodreads.com/book/show/9791910-unchanged","93","1"
"https://www.goodreads.com/book/show/2270400.The_Bang_Bang_Family","93","1"
"https://www.goodreads.com/book/show/20597658-the-fishy-adventures-of-gus-toby-and-tootoo","93","1"
"https://www.goodreads.com/book/show/8288779","93","1"
"https://www.goodreads.com/book/show/6922718-tol","93","1"
"https://www.goodreads.com/book/show/9661208-sekaiichi-hatsukoi","93","1"
"https://www.goodreads.com/book/show/17887021-detr-s-del-cristal","93","1"
"https://www.goodreads.com/book/show/4228673-storm-warning","93","1"
"https://www.goodreads.com/book/show/19500522","93","1"
"https://www.goodreads.com/book/show/22057549-i-figli-della-repubblica","93","1"
"https://www.goodreads.com/book/show/389707.Every_Little_Thing_About_You","93","1"
"https://www.goodreads.com/book/show/10626634-circle-of-secrets","93","1"
"https://www.goodreads.com/book/show/22555388-ruthless","93","1"
"https://www.goodreads.com/book/show/15812170-midnight-games","93","1"
"https://www.goodreads.com/book/show/17834112-cole-s-redemption","93","1"
"https://www.goodreads.com/book/show/8997745-the-resurrection-of-the-romanovs","93","1"
"https://www.goodreads.com/book/show/6476887-across-time","93","1"
"https://www.goodreads.com/book/show/298739.The_Seasons_of_Life","93","1"
"https://www.goodreads.com/book/show/20767943-black-death-in-a-new-age","93","1"
"https://www.goodreads.com/book/show/25856.The_Causes_of_War_Revised_and_Enlarged_Edition","93","1"
"https://www.goodreads.com/book/show/22477.The_Ideological_Origins_of_the_American_Revolution","93","1"
"https://www.goodreads.com/book/show/186337.The_Persistence_of_Vision","93","1"
"https://www.goodreads.com/book/show/7071785-cupcake","93","1"
"https://www.goodreads.com/book/show/12679402-the-messenger","93","1"
"https://www.goodreads.com/book/show/22963656-kneeling-in-the-silver-light","93","1"
"https://www.goodreads.com/book/show/13074999-tarnished","93","1"
"https://www.goodreads.com/book/show/20559695-reviving-izabel","93","1"
"https://www.goodreads.com/book/show/845331.Mart_n_Fierro","93","1"
"https://www.goodreads.com/book/show/254659.The_Holy_Books_of_Thelema","93","1"
"https://www.goodreads.com/book/show/17185682-shadowed","93","1"
"https://www.goodreads.com/book/show/10765906-the-shadow-reader","93","1"
"https://www.goodreads.com/book/show/13586756-z-apocalypse","93","1"
"https://www.goodreads.com/book/show/1417705.P_rez_Gald_s","93","1"
"https://www.goodreads.com/book/show/6398450-un-mago-de-terramar-las-tumbas-de-atuan","93","1"
"https://www.goodreads.com/book/show/22416496-the-silver-siren","93","1"
"https://www.goodreads.com/book/show/8074831-courting-darkness","93","1"
"https://www.goodreads.com/book/show/190054.True_Meditation","93","1"
"https://www.goodreads.com/book/show/2320230.Every_Day_is_for_the_Thief","93","1"
"https://www.goodreads.com/book/show/9846485-strictly-professional","93","1"
"https://www.goodreads.com/book/show/22930159-caged-wolf","93","1"
"https://www.goodreads.com/book/show/17985066-the-awakening-and-selected-short-stories","93","1"
"https://www.goodreads.com/book/show/21406652-black-spring","93","1"
"https://www.goodreads.com/book/show/16048280-atlanta-heat","93","1"
"https://www.goodreads.com/book/show/11367737-my-family-for-the-war","93","1"
"https://www.goodreads.com/book/show/13624584-a-darkness-strange-and-lovely","93","1"
"https://www.goodreads.com/book/show/6477793-the-valley","93","1"
"https://www.goodreads.com/book/show/133018.Hellblazer","93","1"
"https://www.goodreads.com/book/show/17693021-sibling-seduction","93","1"
"https://www.goodreads.com/book/show/309205.Mar_a","93","1"
"https://www.goodreads.com/book/show/28294.A_Void","93","1"
"https://www.goodreads.com/book/show/16074568-the-vanishing-tribe","93","1"
"https://www.goodreads.com/book/show/1677880.Practical_Programming_for_Strength_Training","93","1"
"https://www.goodreads.com/book/show/10085898-la-caza-del-nigromante","93","1"
"https://www.goodreads.com/book/show/7787487-kiss-me-deadly","93","1"
"https://www.goodreads.com/book/show/877598.Dari_Salina_ke_Langit_Petang","93","1"
"https://www.goodreads.com/book/show/17832046-karde-imin-hik-yesi","93","1"
"https://www.goodreads.com/book/show/20806202-keep-me","93","1"
"https://www.goodreads.com/book/show/12972637-gold-medal-summer","93","1"
"https://www.goodreads.com/book/show/15748217-the-tomato-patch","93","1"
"https://www.goodreads.com/book/show/19777989-daire-meets-ever","93","1"
"https://www.goodreads.com/book/show/7202372-dracula-my-love","93","1"
"https://www.goodreads.com/book/show/886620.The_Pirate_and_the_Pagan","93","1"
"https://www.goodreads.com/book/show/12160933-black-site","93","1"
"https://www.goodreads.com/book/show/10021764-coyote-s-kiss","93","1"
"https://www.goodreads.com/book/show/22388165-becoming-a-jett-girl","93","1"
"https://www.goodreads.com/book/show/439981.The_Question","93","1"
"https://www.goodreads.com/book/show/23612396-oftalmologjia","93","1"
"https://www.goodreads.com/book/show/177333.Fierce_Attachments","93","1"
"https://www.goodreads.com/book/show/18760891-clausewitz","93","1"
"https://www.goodreads.com/book/show/12000129-what-the-dog-said","93","1"
"https://www.goodreads.com/book/show/18071980-first-things-first","93","1"
"https://www.goodreads.com/book/show/13615755-soldaat-van-oranje-40-45","93","1"
"https://www.goodreads.com/book/show/17737981-earning-the-cut","93","1"
"https://www.goodreads.com/book/show/133017.Hellblazer","93","1"
"https://www.goodreads.com/book/show/22212838-pioneer-girl","93","1"
"https://www.goodreads.com/book/show/12754069-the-kingmakers","93","1"
"https://www.goodreads.com/book/show/1547361.Terry_Fox","93","1"
"https://www.goodreads.com/book/show/12989100-me-since-you","93","1"
"https://www.goodreads.com/book/show/13733.Bleach_Volume_19","93","1"
"https://www.goodreads.com/book/show/7147517-la-pierre-et-le-sabre","93","1"
"https://www.goodreads.com/book/show/3596725-helter-skelter","93","1"
"https://www.goodreads.com/book/show/17739489-the-rockin-chair","93","1"
"https://www.goodreads.com/book/show/269795.The_Commitments","93","1"
"https://www.goodreads.com/book/show/21442771-sleep-paralysis","93","1"
"https://www.goodreads.com/book/show/4428699-princess-ces-alena","93","1"
"https://www.goodreads.com/book/show/18691014-the-family-romanov","93","1"
"https://www.goodreads.com/book/show/20760400-dante-s-divine-comedy","93","1"
"https://www.goodreads.com/book/show/10383217-the-jps-bible-commentary","93","1"
"https://www.goodreads.com/book/show/4901378-aan-de-andere-kant-van-de-deur","93","1"
"https://www.goodreads.com/book/show/20976417-take-one-with-you","93","1"
"https://www.goodreads.com/book/show/85317.Dead_Even","93","1"
"https://www.goodreads.com/book/show/1944019.Through_the_Wall","93","1"
"https://www.goodreads.com/book/show/17570274-glitter-and-gunfire","93","1"
"https://www.goodreads.com/book/show/2628667-the-trophy-wife","93","1"
"https://www.goodreads.com/book/show/824765.Reborn_Vol_04","93","1"
"https://www.goodreads.com/book/show/11278959-kh-i-tr-i-l-ng-l-y","93","1"
"https://www.goodreads.com/book/show/17949010","93","1"
"https://www.goodreads.com/book/show/500719.Hick","93","1"
"https://www.goodreads.com/book/show/120566.The_Vintage_Bradbury","93","1"
"https://www.goodreads.com/book/show/420735.Tears_Of_The_Renegade","93","1"
"https://www.goodreads.com/book/show/9470106-un-estiu-amb-l-anna","93","1"
"https://www.goodreads.com/book/show/398145.Michael_Kohlhaas","93","1"
"https://www.goodreads.com/book/show/23256978-the-american-lady","93","1"
"https://www.goodreads.com/book/show/3277674-frantic","93","1"
"https://www.goodreads.com/book/show/12456972-the-lost-art-of-world-domination","93","1"
"https://www.goodreads.com/book/show/13491829-short-thrills","93","1"
"https://www.goodreads.com/book/show/22175890-lords-of-the-underworld-10-books-collection-pack-set","93","1"
"https://www.goodreads.com/book/show/22007695-plastic-confidence","93","1"
"https://www.goodreads.com/book/show/12986169-embers-echoes","93","1"
"https://www.goodreads.com/book/show/6280641-the-pirate-daughter-s-promise","93","1"
"https://www.goodreads.com/book/show/18221995-strength-of-the-mate","93","1"
"https://www.goodreads.com/book/show/12593546-estela-plateada","93","1"
"https://www.goodreads.com/book/show/10996959","93","1"
"https://www.goodreads.com/book/show/109901.The_Cold_Dish","93","1"
"https://www.goodreads.com/book/show/178100.Jazz","93","1"
"https://www.goodreads.com/book/show/25246975-doctor-mari-teaches-about-healthy-relations-with-things","93","1"
"https://www.goodreads.com/book/show/2535.The_Stone_Raft","93","1"
"https://www.goodreads.com/book/show/12034735-tessia","93","1"
"https://www.goodreads.com/book/show/17227745-identity","93","1"
"https://www.goodreads.com/book/show/25081922-the-little-sophia-vol-2","93","1"
"https://www.goodreads.com/book/show/22886104-southern-roots","93","1"
"https://www.goodreads.com/book/show/15743305","93","1"
"https://www.goodreads.com/book/show/2447010.Nobody_s_Girl","93","1"
"https://www.goodreads.com/book/show/255685.God_at_Work","93","1"
"https://www.goodreads.com/book/show/18105262-what-wendy-wants","93","1"
"https://www.goodreads.com/book/show/21922393-gracie","93","1"
"https://www.goodreads.com/book/show/1198981._","93","1"
"https://www.goodreads.com/book/show/25320990-o-herdeiro-de-antioquia","93","1"
"https://www.goodreads.com/book/show/22521951-written-in-the-stars","93","1"
"https://www.goodreads.com/book/show/4026382-a-long-long-way","93","1"
"https://www.goodreads.com/book/show/15808728-the-christie-curse","93","1"
"https://www.goodreads.com/book/show/29509876-livin-la-vida-boba","93","1"
"https://www.goodreads.com/book/show/25547711-goodnight-and-thanks-for-the-vodka-2002","93","1"
"https://www.goodreads.com/book/show/3849637-apocalipsis-z","93","1"
"https://www.goodreads.com/book/show/20691534-wishing-for-a-highlander","93","1"
"https://www.goodreads.com/book/show/16052983-la-legione-perduta","93","1"
"https://www.goodreads.com/book/show/24873017-why-are-you-a-vegan-and-other-wacky-verse-for-kids","93","1"
"https://www.goodreads.com/book/show/26770411-what-s-good-for-the-goose-is-not-good-for-the-panda","93","1"
"https://www.goodreads.com/book/show/424307.Divine_Governance_of_the_Human_Kingdom","93","1"
"https://www.goodreads.com/book/show/9628743-the-social-animal","93","1"
"https://www.goodreads.com/book/show/1274366.Waltz_With_A_Rogue","93","1"
"https://www.goodreads.com/book/show/129562.Maggie","93","1"
"https://www.goodreads.com/book/show/7188088-grasse-carcasse","93","1"
"https://www.goodreads.com/book/show/25371234-premier-sang","93","1"
"https://www.goodreads.com/book/show/2112260.The_Whole_Business_with_Kiffo_and_the_Pit_Bull","93","1"
"https://www.goodreads.com/book/show/11594289-winterling","93","1"
"https://www.goodreads.com/book/show/26068847-questions-for-ada","93","1"
"https://www.goodreads.com/book/show/12814556-back-and-deader-than-ever","93","1"
"https://www.goodreads.com/book/show/6019841-1919","93","1"
"https://www.goodreads.com/book/show/27272223-the-apartment","93","1"
"https://www.goodreads.com/book/show/11282392-the-shadow-girl","93","1"
"https://www.goodreads.com/book/show/18498565-the-book-of-you","93","1"
"https://www.goodreads.com/book/show/89796.The_Girlfriend","93","1"
"https://www.goodreads.com/book/show/15812211-last-friends","93","1"
"https://www.goodreads.com/book/show/22747926-what-you-left-behind","93","1"
"https://www.goodreads.com/book/show/540372.Wait_Until_Spring_Bandini","93","1"
"https://www.goodreads.com/book/show/769254.Real_Frank_Zappa_Book","93","1"
"https://www.goodreads.com/book/show/20011917-tales-from-a-not-so-happily-ever-after","93","1"
"https://www.goodreads.com/book/show/492050.The_Janissary_Tree","93","1"
"https://www.goodreads.com/book/show/27779008-forever-doon","93","1"
"https://www.goodreads.com/book/show/15808839-love-2-0","93","1"
"https://www.goodreads.com/book/show/26792284-the-only-rule-is-it-has-to-work","93","1"
"https://www.goodreads.com/book/show/15714701-a-cry-from-egypt","93","1"
"https://www.goodreads.com/book/show/18684302-obsessed","93","1"
"https://www.goodreads.com/book/show/8914351-mixed","93","1"
"https://www.goodreads.com/book/show/15788244","93","1"
"https://www.goodreads.com/book/show/21529344-die-vernichteten","93","1"
"https://www.goodreads.com/book/show/579696.Our_Dumb_Century","93","1"
"https://www.goodreads.com/book/show/24308751-shaken-not-stirred","93","1"
"https://www.goodreads.com/book/show/25553727-wayward-vol-2","93","1"
"https://www.goodreads.com/book/show/12788665-a-blaze-of-glory","93","1"
"https://www.goodreads.com/book/show/28505629-jaguar-nights","93","1"
"https://www.goodreads.com/book/show/21845122-qualify","93","1"
"https://www.goodreads.com/book/show/268172.The_Genesee_Diary","93","1"
"https://www.goodreads.com/book/show/29954513-society","93","1"
"https://www.goodreads.com/book/show/3785646-magpie-murders","93","1"
"https://www.goodreads.com/book/show/266203.The_Flute_of_God","93","1"
"https://www.goodreads.com/book/show/73449.Great_Tales_and_Poems","93","1"
"https://www.goodreads.com/book/show/22873629-el-intenso-calor-de-la-luna","93","1"
"https://www.goodreads.com/book/show/1109962.Miss_kuljimme_kerran","93","1"
"https://www.goodreads.com/book/show/209176.The_Wealth_and_Poverty_of_Nations","93","1"
"https://www.goodreads.com/book/show/17221418-recall-abortion","93","1"
"https://www.goodreads.com/book/show/14663202-enterrer-la-haine-et-la-vengeance","93","1"
"https://www.goodreads.com/book/show/17932303-fighting-for-infinity","93","1"
"https://www.goodreads.com/book/show/1579805.A_Girl_s_Guide_To_Kissing_Frogs","93","1"
"https://www.goodreads.com/book/show/28698036-secret-history","93","1"
"https://www.goodreads.com/book/show/981674.Finding_the_Fox","93","1"
"https://www.goodreads.com/book/show/32852494-frost","93","1"
"https://www.goodreads.com/book/show/266315.In_Pale_Battalions","93","1"
"https://www.goodreads.com/book/show/13330370-the-last-policeman","93","1"
"https://www.goodreads.com/book/show/5965768-gar-ons-de-cristal","93","1"
"https://www.goodreads.com/book/show/26458136-born-to-fight","93","1"
"https://www.goodreads.com/book/show/27650036-backyard-chickens-for-beginners","93","1"
"https://www.goodreads.com/book/show/11738128-a-week-to-be-wicked","93","1"
"https://www.goodreads.com/book/show/25139443-the-dawn-of-redemption","93","1"
"https://www.goodreads.com/book/show/74023.Christy_Miller_Collection_Vol_4","93","1"
"https://www.goodreads.com/book/show/2615.The_Innovator_s_Dilemma","93","1"
"https://www.goodreads.com/book/show/21806701-chaos-choreography","93","1"
"https://www.goodreads.com/book/show/163597.My_Universities","93","1"
"https://www.goodreads.com/book/show/6536999-a-king-is-born","93","1"
"https://www.goodreads.com/book/show/3068583-bone-soup","93","1"
"https://www.goodreads.com/book/show/29215404-s-u-ng-i-i-kh-p-th-gian","93","1"
"https://www.goodreads.com/book/show/28588568-bollywood-memories","93","1"
"https://www.goodreads.com/book/show/25454883-never-never","93","1"
"https://www.goodreads.com/book/show/51652.Prison_Memoirs_of_an_Anarchist","93","1"
"https://www.goodreads.com/book/show/245.Henry_Miller_on_Writing","93","1"
